,REGMCR,EDULEV,CLETAS,QC67,QC62,QSF11,COND3,COND10,COEFF
59436,9,3,5,   ,   ,1,3,8,3458
59437,9,3,5,   ,   ,2,3,8,3458
59438,9, ,4,   ,   ,2,3,9,3458
59439,9,3,14,   ,   ,1,3,7,4592
59440,9,2,17,   ,   ,2,3,10,3205
59441,9,3,15,   ,   ,2,3,10,3242
59442,9,5,12,009,006,1,1,1,3573
59443,9,5,12,008,006,2,1,1,3573
59444,9,5,6,   ,   ,2,3,8,3573
59445,9,5,11,008,003,1,1,1,3556
59446,9,5,11,010,005,2,1,1,3556
59447,9, ,4,   ,   ,2,3,9,3556
59448,9, ,3,   ,   ,1,3,9,3556
59449,9,3,17,   ,   ,1,3,10,3722
59450,9,2,17,   ,   ,2,3,10,3722
59451,9,5,9,   ,   ,2,3,8,3722
59452,9,5,11,008,003,2,1,1,2884
59453,9, ,4,   ,   ,2,3,9,2884
59454,9,5,17,   ,   ,2,3,10,2730
59455,9,5,11,008,002,2,1,1,7232
59456,9,3,11,   ,   ,1,3,6,7232
59457,9,2,16,005,011,1,1,1,2594
59458,9,3,15,   ,   ,2,3,10,2594
59459,9,6,8,006,005,2,1,1,2594
59460,9,2,13,   ,   ,2,3,8,10105
59461,9,2,9,   ,   ,1,3,7,10105
59462,9,5,7,008,002,2,1,1,10105
59463,9,2,15,   ,   ,2,3,10,7489
59464,9,3,11,   ,   ,2,3,8,7489
59465,9,3,10,   ,   ,1,3,5,7489
59466,9,3,11,   ,   ,1,3,7,7489
59467,9, ,3,   ,   ,1,3,9,7489
59468,9,2,16,   ,   ,2,3,10,4785
59469,9,5,13,004,006,1,1,1,5618
59470,9,2,17,   ,   ,1,3,10,3063
59471,9,2,17,   ,   ,2,3,10,3063
59472,9,3,12,   ,   ,2,2,3,3063
59473,9,5,6,004,005,2,1,1,3063
59474,9,5,13,010,996,1,1,1,5340
59475,9,4,11,008,005,2,1,1,5340
59476,9,3,5,   ,   ,1,3,8,5340
59477,9,5,12,007,006,1,1,1,2338
59478,9,6,12,007,001,2,1,1,2338
59479,9,3,5,   ,   ,2,3,8,2338
59480,9, ,3,   ,   ,2,3,9,2338
59481,9,2,15,   ,   ,1,3,10,6512
59482,9,3,7,008,007,1,1,1,6512
59483,9,3,13,   ,   ,2,2,2,3415
59484,9,2,17,   ,   ,2,3,10,3415
59485,9,2,17,   ,   ,2,3,10,3377
59486,9,3,13,   ,   ,2,3,8,3679
59487,9,2,17,   ,   ,2,3,10,3679
59488,9,3,15,007,011,1,1,1,2439
59489,9,3,16,   ,   ,2,3,10,2439
59490,9,3,13,   ,   ,2,3,8,5786
59491,9,5,17,   ,   ,1,3,10,5786
59492,9,5,17,   ,   ,1,3,10,2504
59493,9,6,17,   ,   ,2,3,10,2504
59494,9,5,15,   ,   ,2,3,10,7490
59495,9,5,17,   ,   ,1,3,10,7490
59496,9,4,9,   ,   ,1,3,8,7490
59497,9,2,17,   ,   ,1,3,10,7933
60851,11,4,17,   ,   ,2,3,10,1309
60852,11,5,7,006,002,1,1,1,7078
60853,11,2,17,   ,   ,1,3,10,1735
60854,11,3,12,008,006,1,1,1,2930
60855,11,6,6,   ,   ,2,2,4,2930
60856,11,3,17,   ,   ,1,3,10,1417
60857,11,3,16,   ,   ,2,3,10,2283
60858,11,5,11,010,005,1,1,1,2488
60859,11,5,11,   ,   ,2,3,8,2488
60860,11, ,3,   ,   ,2,3,9,2488
60861,11,2,16,   ,   ,1,3,10,2199
60862,11,3,15,   ,   ,2,3,10,2199
60863,11,5,16,   ,   ,1,3,10,2154
60864,11,3,15,   ,   ,2,3,10,2154
60865,11,5,14,009,006,2,1,1,1375
60866,11,6,16,   ,   ,1,3,10,1375
60867,11,3,11,   ,   ,1,3,8,4899
60868,11,6,11,008,011,2,1,1,2401
60869,11,5,11,008,011,1,1,1,2401
60870,11,6,12,008,006,1,1,1,1772
60871,11,6,11,006,002,2,1,1,1772
60872,11, ,4,   ,   ,2,3,9,1772
60873,11,6,11,009,011,1,1,1,3645
60874,11,2,16,   ,   ,2,3,10,2290
60875,11,3,11,010,010,2,1,1,3544
60876,11,3,11,008,002,1,1,1,2951
60877,11,4,10,006,005,2,1,1,2951
60878,11,3,5,   ,   ,2,3,8,2951
60879,11,3,13,008,006,1,1,1,2743
60880,11,3,13,   ,   ,2,3,8,2743
60881,11,5,7,007,007,1,1,1,5013
60882,11,5,14,006,005,1,1,1,3229
60883,11,5,14,007,011,1,1,1,2797
60884,11,6,7,   ,   ,2,3,7,2797
60885,11,5,13,007,006,2,1,1,2797
60886,11,5,6,   ,   ,1,3,8,2797
60887,11,5,10,   ,   ,2,3,5,2294
60888,11,3,11,   ,   ,1,3,5,2294
60889,11,5,6,   ,   ,1,3,8,2294
60890,11,3,13,008,005,2,1,1,1632
60891,11,2,11,008,005,1,1,1,6563
60892,11,3,12,008,005,1,1,1,2298
60893,11,3,11,008,005,2,1,1,2298
60894,11,3,5,   ,   ,2,3,8,2298
60895,11,3,17,   ,   ,2,3,10,1844
60896,11,2,17,   ,   ,1,3,10,3055
60897,11,2,16,   ,   ,2,3,10,3055
60898,11,5,10,008,005,1,1,1,2632
60899,11,2,17,   ,   ,1,3,10,2071
60900,11,2,17,   ,   ,2,3,10,2071
60901,11,1,17,   ,   ,2,3,10,3131
60902,11,6,12,010,006,1,1,1,2597
60903,11,5,12,008,003,2,1,1,2597
60904,11,6,6,   ,   ,1,3,8,2597
60905,11,2,17,   ,   ,2,3,10,2668
60906,11,5,10,007,005,2,1,1,2668
60907,11,5,14,010,010,1,1,1,1984
60908,11,5,14,010,010,2,1,1,1984
60909,11,5,12,006,004,2,1,1,2197
60910,11,2,17,   ,   ,2,3,10,2765
60911,11,5,8,008,002,1,1,1,2765
60912,11,5,13,006,002,1,1,1,2827
60913,11,5,15,   ,   ,2,3,10,2827
60914,11,3,13,007,011,1,1,1,2113
60915,11,5,13,007,005,2,1,1,2113
60916,11,6,16,   ,   ,1,3,10,1948
60917,11,5,11,009,005,1,1,1,4085
60918,11,6,9,007,006,2,1,1,4085
60919,11, ,4,   ,   ,1,3,9,4085
60920,11, ,2,   ,   ,1,3,9,4085
60921,11,4,13,   ,   ,1,3,8,3564
60922,11,6,13,010,006,2,1,1,1840
60923,11,3,15,   ,   ,1,3,10,2483
60924,11,4,14,   ,   ,2,3,8,2483
60925,11,4,12,005,005,1,1,1,2423
60926,11,5,12,008,003,2,1,1,3275
60927,11,2,17,   ,   ,1,3,10,2139
60928,11,1,13,   ,   ,2,3,8,2139
60929,11,5,9,009,005,2,1,1,5681
60930,11,3,7,009,003,1,1,1,5681
60931,11, ,1,   ,   ,1,3,9,5681
60932,11,6,10,010,011,2,1,1,3004
60933,11,5,11,010,006,1,1,1,3004
60934,11, ,3,   ,   ,2,3,9,3004
60935,11, ,2,   ,   ,2,3,9,3004
60936,11,3,14,008,005,1,1,1,3084
60937,11,3,14,   ,   ,2,3,8,3084
60938,11,3,8,007,005,1,1,1,3084
60939,11,4,11,   ,   ,2,3,7,1607
60940,11,3,10,   ,   ,1,3,5,4598
60941,11,5,14,007,010,2,1,1,1784
60942,11,1,17,   ,   ,1,3,10,1894
60943,11,1,16,   ,   ,2,3,10,1894
60944,11,5,11,010,006,2,1,1,1894
60945,11,3,16,   ,   ,1,3,10,3318
60946,11,2,16,   ,   ,2,3,10,3318
60947,11,3,17,   ,   ,1,3,10,2137
60948,11,2,17,   ,   ,2,3,10,2137
60949,11,6,15,007,011,1,1,1,2114
60950,11,5,14,   ,   ,2,3,8,2114
60951,11,1,8,   ,   ,2,3,8,2114
60952,11,6,7,   ,   ,2,3,8,2114
60953,11,3,12,006,005,1,1,1,3835
60954,11,5,11,005,005,2,1,1,3835
60955,11,5,6,006,004,1,1,1,3835
60956,11,3,12,007,011,1,1,1,2079
60957,11,3,12,010,011,2,1,1,2079
60958,11,6,6,   ,   ,2,3,8,2079
60959,11,4,11,010,004,1,1,1,3314
60960,11,5,11,010,006,2,1,1,3314
60961,11,3,5,   ,   ,1,3,8,3314
60962,11, ,4,   ,   ,2,3,9,3314
60963,11,2,16,008,011,1,1,1,2588
60964,11,2,16,   ,   ,2,3,10,2588
60965,11,3,11,008,011,1,1,1,3396
60966,11,3,11,   ,   ,2,3,7,3396
60967,11,3,5,   ,   ,1,3,8,3396
60968,11, ,3,   ,   ,2,3,9,3396
60969,11,2,17,   ,   ,1,3,10,1655
60970,11,2,17,   ,   ,2,3,10,1655
60971,11,3,14,   ,   ,1,3,8,4577
60972,11,2,14,   ,   ,2,3,8,4577
60973,11,3,9,010,003,1,1,1,4577
60974,11,5,8,   ,   ,2,3,5,4577
60975,11,5,10,010,004,2,1,1,4552
60976,11,2,16,010,011,1,1,1,4552
60977,11,2,14,   ,   ,1,3,8,3557
60978,11,3,13,   ,   ,2,3,8,3557
60979,11,3,8,   ,   ,1,2,2,3557
60980,11,3,10,010,008,1,1,1,3820
60981,11,3,9,008,004,2,1,1,3820
60982,11, ,1,   ,   ,1,3,9,3820
60983,11,3,12,   ,   ,2,2,2,3382
60984,11, ,4,   ,   ,1,3,9,3382
60985,11,3,15,   ,   ,1,3,10,3126
60986,11,3,14,   ,   ,2,3,8,3126
60987,11,5,8,008,011,1,1,1,3126
60988,11,4,12,008,005,1,1,1,3305
60989,11,2,17,   ,   ,1,3,10,1627
60990,11,2,17,   ,   ,2,3,10,1627
60991,11,5,16,   ,   ,1,3,10,1588
60992,11,5,15,   ,   ,2,3,10,1588
60993,11,5,12,   ,   ,2,3,8,3199
60994,11, ,17,   ,   ,2,3,10,2652
60995,11,3,13,009,011,1,1,1,4520
60996,11,3,14,   ,   ,2,3,8,4520
60997,11,3,6,004,002,1,1,1,4520
60998,11,3,11,008,011,1,1,1,2875
60999,11,3,12,006,004,2,1,1,2875
61000,11,3,12,008,006,1,1,1,2369
61001,11,4,11,005,002,2,1,1,2369
61002,11,5,6,   ,   ,2,3,8,2369
61003,11,3,5,   ,   ,2,3,8,2369
61004,11,3,5,   ,   ,2,3,8,2369
61005,11,1,17,   ,   ,1,3,10,1817
61006,11,1,17,   ,   ,2,3,10,1817
61007,11,2,17,   ,   ,1,3,10,4196
61008,11,2,17,   ,   ,2,3,10,4196
61009,11,3,12,007,011,1,1,1,4196
61010,11,2,16,   ,   ,2,3,10,1811
61011,11,5,16,   ,   ,1,3,10,1811
61012,11,3,16,   ,   ,2,3,10,1580
61013,11,5,11,008,011,2,1,1,1580
61014,11,6,11,010,011,2,1,1,2143
61015,11, ,3,   ,   ,1,3,9,2143
61016,11,5,12,007,005,1,1,1,2143
61017,11,5,17,   ,   ,1,3,10,2143
61018,11,3,14,   ,   ,1,3,8,2429
61019,11,3,13,005,004,2,1,1,2429
61020,11,5,8,   ,   ,1,2,3,2429
61021,11,5,7,   ,   ,2,3,5,2429
61022,11,1,17,   ,   ,2,3,10,2429
61023,11,3,14,   ,   ,1,3,8,2336
61024,11,4,13,   ,   ,2,3,8,2336
61025,11,6,8,008,002,1,1,1,2336
61026,11,5,6,   ,   ,2,2,4,2336
61027,11,2,17,   ,   ,1,3,10,2012
61028,11,2,16,   ,   ,2,3,10,2012
61029,11,6,13,006,011,1,1,1,3656
61030,11,3,14,008,005,2,1,1,1983
61031,11,5,15,   ,   ,2,3,10,3160
61032,11,6,12,006,006,2,1,1,1756
61033,11,5,12,006,005,1,1,1,1756
61034,11,6,17,   ,   ,1,3,10,1500
61035,11,3,16,   ,   ,2,3,10,1500
61036,11,4,11,010,005,2,1,1,1697
61037,11,5,13,008,997,1,1,1,4980
61038,11,5,12,001,005,2,1,1,4980
61039,11,6,6,   ,   ,1,3,8,4980
61040,11,3,5,   ,   ,1,3,8,4980
61041,11,5,16,   ,   ,1,3,10,1703
61042,11,3,15,007,011,2,1,1,1703
61043,11,3,10,008,005,1,1,1,5374
61044,11,4,8,004,010,2,1,1,5374
61045,11, ,3,   ,   ,1,3,9,5374
61046,11,2,15,   ,   ,2,3,10,5374
61047,11,3,16,   ,   ,2,3,10,1754
61048,11,3,13,002,005,1,1,1,3204
61049,11,3,14,   ,   ,2,3,8,3204
61050,11,5,11,008,005,1,1,1,3398
61051,11,5,11,008,011,2,1,1,3398
61052,11,3,5,   ,   ,2,3,8,3398
61053,11, ,4,   ,   ,1,3,9,3398
61054,11,5,15,   ,   ,2,3,10,1622
61055,11,5,13,008,006,2,1,1,1622
61056,11,2,17,   ,   ,1,3,10,2017
61057,11,3,13,002,011,1,1,1,4042
61058,11,2,17,   ,   ,2,3,10,3084
61059,11,4,8,006,003,2,1,1,4277
61060,11,5,11,008,005,1,1,1,4277
61061,11, ,3,   ,   ,1,3,9,4277
61062,11,3,11,   ,   ,1,2,2,4888
61063,11,4,9,   ,   ,2,2,4,4888
61064,11, ,4,   ,   ,2,3,9,4888
61065,11, ,4,   ,   ,2,3,9,4888
61066,11, ,4,   ,   ,2,3,9,4888
61067,11, ,3,   ,   ,1,3,9,4888
61068,11,6,11,008,004,1,1,1,1602
61069,11,5,9,008,004,2,1,1,1602
61070,11,3,5,   ,   ,2,3,8,1602
61071,11,3,5,   ,   ,2,3,8,1602
61072,11, ,3,   ,   ,1,3,9,1602
61073,11,2,12,007,011,1,1,1,6782
61074,11,3,11,007,004,2,1,1,6782
61075,11,2,10,007,005,2,1,1,6782
61076,11,2,11,   ,   ,1,3,8,6782
61077,11,6,15,   ,   ,1,3,10,1648
61078,11,6,14,   ,   ,2,3,8,1648
61079,11,6,8,004,011,1,1,1,1648
61080,11,2,15,   ,   ,1,3,10,6485
61081,11,2,14,   ,   ,2,3,8,6485
61082,11,2,17,   ,   ,1,3,10,3118
61083,11,2,16,   ,   ,2,3,10,3118
61084,11,3,13,007,005,1,1,1,2397
61085,11,3,13,008,005,2,1,1,2397
61086,11,6,8,006,001,2,1,1,2397
61087,11,4,7,   ,   ,2,3,7,2397
61088,11,2,17,   ,   ,2,3,10,2397
61089,11, ,17,   ,   ,2,3,10,2635
61090,11,2,17,   ,   ,1,3,10,2545
61091,11,1,17,   ,   ,2,3,10,2545
61092,11,3,13,   ,   ,1,3,8,5329
61093,11,3,12,   ,   ,2,3,8,5329
61094,11,3,8,008,002,1,1,1,5329
61095,11,3,6,008,004,2,1,1,5329
61096,11,2,17,   ,   ,1,3,10,1767
61097,11,1,17,   ,   ,2,3,10,1767
61098,11,3,15,   ,   ,1,3,10,4417
61099,11,2,15,   ,   ,2,3,10,4417
61100,11,2,17,   ,   ,1,3,10,2171
61101,11,1,17,   ,   ,2,3,10,2171
61102,11,3,13,   ,   ,1,3,8,2171
61103,11,5,15,   ,   ,1,3,10,2756
61104,11,3,14,   ,   ,2,3,8,2756
61105,11,5,9,997,005,2,1,1,2756
61106,11,3,9,008,005,1,1,1,3184
61107,11,6,9,006,002,2,1,1,3184
61108,11, ,1,   ,   ,2,3,9,3184
61109,11,3,15,   ,   ,1,3,10,3298
61110,11,5,8,008,005,1,1,1,3129
61111,11,5,8,008,001,2,1,1,3129
61112,11, ,1,   ,   ,2,3,9,3129
61113,11,2,15,   ,   ,1,3,10,4257
61114,11,3,14,   ,   ,2,3,5,4257
61115,11,5,8,007,002,2,1,1,4257
61116,11,3,14,009,011,1,1,1,1726
61117,11,3,13,   ,   ,2,3,8,1726
61118,11,1,17,   ,   ,1,3,10,1726
61119,11,2,17,   ,   ,2,3,10,3237
61120,11,2,17,   ,   ,1,3,10,1824
61121,11,3,16,   ,   ,2,3,10,1824
61122,11,6,7,008,009,2,1,1,1824
61123,11,3,13,006,005,1,1,1,2142
61124,11,3,13,   ,   ,2,3,5,2142
61125,11, ,17,   ,   ,2,3,10,2635
61126,11,4,9,008,002,2,1,1,3270
61127,11,4,9,007,002,1,1,1,3270
61128,11, ,2,   ,   ,2,3,9,3270
61129,11,6,13,008,003,1,1,1,2702
89316,11,3,12,007,005,1,1,1,2371
89317,11,4,10,   ,   ,2,3,8,2371
89318,11, ,3,   ,   ,1,3,9,2371
89319,11, ,2,   ,   ,1,3,9,2371
89320,11, ,1,   ,   ,2,3,9,2371
89321,11,2,9,007,005,1,1,1,2300
89322,11,4,8,   ,   ,2,3,8,2300
89323,11, ,3,   ,   ,1,3,9,2300
89324,11,5,12,007,011,1,1,1,2461
89325,11,2,17,   ,   ,1,3,10,3753
89326,11,2,16,   ,   ,2,3,10,3753
89327,11,2,13,007,008,1,1,1,5484
89328,11,3,12,   ,   ,2,3,8,5484
89329,11,6,8,006,002,2,1,1,5484
89330,11,5,7,006,004,2,1,1,5484
89331,11,3,12,008,002,1,1,1,7183
89332,11,3,12,   ,   ,2,3,8,7183
89333,11,5,7,   ,   ,1,3,7,7183
89334,11,4,6,   ,   ,2,3,7,7183
89335,11,3,12,008,006,1,1,1,3043
89336,11,3,12,   ,   ,2,3,8,3043
89337,11,5,6,   ,   ,1,2,4,3043
89338,11, ,4,   ,   ,2,3,9,3043
89339,11,3,15,   ,   ,1,3,10,3137
89340,11,3,14,   ,   ,2,3,8,3137
89341,11,6,7,   ,   ,1,3,8,3137
89342,11,5,12,008,011,2,1,1,2451
89343,11,5,10,006,011,1,1,1,2451
89344,11, ,4,   ,   ,1,3,9,2451
89345,11, ,4,   ,   ,1,3,9,2451
89346,11, ,3,   ,   ,2,3,9,2451
89347,11,3,12,007,005,2,1,1,8819
89348,11,3,5,   ,   ,2,3,8,8819
89349,11,5,6,006,005,2,1,1,8819
89350,11,3,12,008,005,1,1,1,3721
89351,11,3,11,   ,   ,2,3,8,3721
89352,11,3,5,   ,   ,1,3,8,3721
89353,11, ,3,   ,   ,1,3,9,3721
89354,11,2,17,   ,   ,1,3,10,4381
89355,11,2,17,   ,   ,2,3,10,4381
89356,11,2,17,   ,   ,1,3,10,3485
89357,11,2,17,   ,   ,2,3,10,3485
89358,11,3,13,   ,   ,1,3,8,3046
89359,11,3,13,997,011,2,1,1,3046
89360,11,6,16,   ,   ,1,3,10,1537
89361,11,6,15,   ,   ,2,3,10,1537
89362,11,6,10,009,006,2,1,1,7290
89363,11,3,10,008,006,1,1,1,7290
89364,11, ,3,   ,   ,2,3,9,7290
89365,11, ,2,   ,   ,2,3,9,7290
89366,11,4,17,   ,   ,1,3,10,3259
89367,11,2,17,   ,   ,2,3,10,3259
89368,11,3,14,007,005,1,1,1,3259
89369,11,3,13,010,005,1,1,1,6738
89370,11,3,12,007,003,2,1,1,6738
89371,11,5,6,008,002,2,1,1,6738
89372,11,5,7,007,002,2,1,1,3810
89373,11,3,11,007,003,2,1,1,4686
89374,11,3,5,   ,   ,2,3,8,4686
89375,11,2,16,   ,   ,2,3,10,4113
89376,11,4,10,008,005,1,1,1,4163
89377,11,6,15,   ,   ,1,3,10,2581
89378,11,2,13,006,011,1,1,1,5328
89379,11,2,11,   ,   ,2,3,8,5328
89380,11,5,6,   ,   ,2,3,5,5328
89381,11,5,6,   ,   ,1,2,2,5328
89382,11,4,7,   ,   ,2,3,8,3215
89383,11,3,10,007,002,1,1,1,3215
89384,11, ,3,   ,   ,1,3,9,3215
89385,11,3,12,007,004,1,1,1,1552
89386,11,3,12,007,005,2,1,1,1552
89387,11,2,17,   ,   ,2,3,10,4107
89388,11,3,17,   ,   ,1,3,10,1234
89389,11,3,16,   ,   ,2,3,10,1234
89390,11,6,10,006,006,2,1,1,2747
89391,11,3,12,006,002,1,1,1,2747
89392,11,6,16,   ,   ,1,3,10,1285
89393,11,3,17,   ,   ,2,3,10,1285
89394,11,2,17,   ,   ,2,3,10,2833
89395,11,5,11,007,005,1,1,1,2833
89396,11,6,12,007,003,2,1,1,4387
89397,11,6,12,007,006,1,1,1,4387
89398,11,3,5,   ,   ,2,3,8,4387
89399,11,3,5,   ,   ,2,3,8,4387
89400,11,5,15,   ,   ,2,3,10,1336
89401,11,5,16,   ,   ,1,3,10,1336
89402,11,4,14,   ,   ,1,3,8,2281
89403,11,4,14,009,006,2,1,1,2281
89404,11,5,12,008,003,1,1,1,2137
89405,11,3,11,007,002,2,1,1,2137
89406,11,5,5,008,005,1,1,1,2137
89407,11, ,4,   ,   ,2,3,9,2137
89408,11,4,16,   ,   ,1,3,10,1999
89409,11,4,16,   ,   ,2,3,10,1999
89410,11,6,14,007,006,2,1,1,1935
89411,11,5,13,007,006,1,1,1,1935
89412,11,5,7,007,003,1,1,1,1935
89413,11,6,11,009,006,2,1,1,7248
89414,11,6,12,008,002,1,1,1,7248
89415,11,3,5,   ,   ,1,3,8,7248
89416,11, ,4,   ,   ,2,3,9,7248
89417,11,2,17,   ,   ,1,3,10,1908
89418,11,5,11,007,005,2,1,1,1908
89419,11,5,12,007,009,1,1,1,1908
89420,11,3,16,   ,   ,1,3,10,2217
89421,11,6,15,010,006,2,1,1,2217
89422,11,4,9,008,002,1,1,1,3107
89423,11,6,8,008,006,2,1,1,3107
89424,11, ,3,   ,   ,2,3,9,3107
89425,11, ,2,   ,   ,1,3,9,3107
89426,11, ,1,   ,   ,1,3,9,3107
89427,11,6,11,008,006,2,1,1,3370
89428,11,6,10,007,002,1,1,1,3370
89429,11,5,11,   ,   ,1,3,8,3319
89430,11,2,17,   ,   ,2,3,10,3701
89431,11,5,13,010,004,2,1,1,3701
89432,11,5,8,   ,   ,2,3,5,3701
89433,11,3,11,007,011,1,1,1,3701
89434,11,5,11,008,007,2,1,1,2012
89435,11,5,9,009,002,2,1,1,2523
89436,11,5,9,008,011,1,1,1,2523
89437,11, ,4,   ,   ,1,3,9,2523
89438,11, ,1,   ,   ,1,3,9,2523
89439,11,3,14,   ,   ,1,3,8,2980
89440,11,5,9,007,007,1,1,1,7195
89441,11,5,9,005,002,2,1,1,7195
89442,11, ,3,   ,   ,1,3,9,7195
89443,11,3,5,   ,   ,2,3,8,7195
89444,11,6,12,010,006,2,1,1,1671
89445,11,5,5,   ,   ,2,3,8,1671
89446,11,2,15,   ,   ,2,3,10,5054
89447,11,6,12,008,011,2,1,1,1796
89448,11,6,9,006,002,1,1,1,2733
89449,11,6,9,007,006,2,1,1,2733
89450,11, ,1,   ,   ,1,3,9,2733
89451,11,6,11,   ,   ,2,2,2,2944
89452,11,5,11,008,011,1,1,1,2944
89453,11, ,3,   ,   ,2,3,9,2944
89454,11, ,3,   ,   ,1,3,9,2944
89455,11,6,13,009,004,1,1,1,1895
89456,11,6,10,008,996,2,1,1,1895
89457,11,6,15,008,011,2,1,1,2851
89458,11,5,14,   ,   ,1,3,8,1750
89459,11,5,14,   ,   ,2,3,8,1750
89460,11,6,8,008,002,1,1,1,1750
89461,11,2,17,   ,   ,2,3,10,3469
89462,11,3,9,   ,   ,2,3,8,1848
89463,11,4,12,008,002,2,1,1,6408
89464,11,3,12,008,002,1,1,1,6408
89465,11,5,5,   ,   ,1,3,8,6408
89466,11,3,5,   ,   ,1,3,8,6408
89467,11,3,16,007,011,1,1,1,1858
89468,11,4,12,   ,   ,2,3,8,1858
89469,11,4,6,   ,   ,1,2,2,1858
89470,11,3,16,   ,   ,1,3,10,3083
89471,11,5,16,   ,   ,1,3,10,1998
89472,11,4,16,   ,   ,2,3,10,1998
89473,11,6,8,008,005,2,1,1,3678
89474,11,5,10,006,002,1,1,1,3678
89475,11, ,2,   ,   ,2,3,9,3678
89476,11,6,17,   ,   ,2,3,10,2027
89477,11,6,16,008,011,1,1,1,2027
89478,11,6,11,009,002,1,1,1,3199
89479,11,6,9,010,011,1,1,1,2825
89480,11,6,9,   ,   ,2,3,7,2825
89481,11, ,1,   ,   ,1,3,9,2825
89482,11,5,14,   ,   ,1,3,8,2265
89483,11,5,14,008,006,2,1,1,2265
89484,11,5,8,008,011,1,1,1,2265
89485,11,6,7,   ,   ,1,2,2,2265
89486,11,6,14,009,011,1,1,1,4077
89487,11,6,14,   ,   ,2,3,8,4077
89488,11,6,8,009,004,2,1,1,4077
89489,11,6,7,   ,   ,2,3,8,4077
89490,11,3,16,009,005,2,1,1,2918
89491,11,5,11,009,005,1,1,1,3987
89492,11,5,10,   ,   ,2,3,8,3987
89493,11,3,6,009,005,1,1,1,3987
89494,11, ,3,   ,   ,1,3,9,3987
89495,11, ,3,   ,   ,1,3,9,3987
89496,11,5,16,   ,   ,2,3,10,3221
89497,11,5,12,009,006,1,1,1,2862
89498,11,5,12,009,002,2,1,1,2862
89499,11,5,6,   ,   ,1,3,8,2862
89500,11,5,5,   ,   ,1,3,8,2862
89501,11,3,15,   ,   ,1,3,10,2730
89502,11,4,15,   ,   ,2,3,10,2730
89503,11,3,16,   ,   ,1,3,10,4336
89504,11,2,16,   ,   ,2,3,10,4336
89505,11,3,12,007,010,1,1,1,4248
89506,11,3,12,010,005,2,1,1,4248
89507,11,6,7,008,005,1,1,1,4248
89508,11,5,6,008,010,1,1,1,4248
89509,11,6,13,008,006,1,1,1,3797
89510,11,6,9,009,004,1,1,1,5242
89511,11,6,8,   ,   ,2,3,8,5242
89512,11, ,2,   ,   ,1,3,9,5242
89513,11, ,1,   ,   ,1,3,9,5242
89514,11,3,16,   ,   ,1,3,10,4034
89515,11,3,15,   ,   ,2,3,10,4034
89516,11,5,9,009,004,2,1,1,4181
89517,11,4,9,009,005,1,1,1,4181
89518,11, ,4,   ,   ,2,3,9,4181
89519,11, ,3,   ,   ,1,3,9,4181
89520,11, ,3,   ,   ,1,3,9,4181
89521,11,3,17,   ,   ,2,3,10,2575
89522,11,2,17,   ,   ,2,3,10,6567
89523,11,2,17,   ,   ,2,3,10,4863
89524,11,5,14,   ,   ,1,3,8,4863
89525,11,5,10,009,002,2,1,1,3130
89526,11, ,2,   ,   ,1,3,9,3130
89527,11, ,1,   ,   ,1,3,9,3130
89528,11,2,11,006,004,1,1,1,1894
89529,11,2,10,007,011,2,1,1,1894
89530,11,5,6,   ,   ,1,2,4,1894
89531,11,3,5,   ,   ,2,3,8,1894
89532,11,6,11,010,002,1,1,1,2384
89533,11,3,16,   ,   ,2,3,10,1741
89534,11,5,10,008,996,2,1,1,3276
89535,11,6,6,   ,   ,2,3,8,3276
89536,11,3,5,   ,   ,1,3,8,3276
89537,11, ,4,   ,   ,1,3,9,3276
89538,11,2,17,   ,   ,1,3,10,2313
89539,11,2,16,   ,   ,2,3,10,2313
89540,11,5,13,006,002,1,1,1,1592
89541,11,4,15,   ,   ,2,3,10,1592
89542,11,5,7,   ,   ,1,3,8,1592
89543,11,5,13,007,005,1,1,1,2114
89544,11,5,13,   ,   ,2,3,8,2114
89545,11,5,7,   ,   ,1,3,7,2114
89546,11,5,6,008,004,1,1,1,2114
89547,11, ,17,   ,   ,1,3,10,2944
89548,11,2,17,   ,   ,2,3,10,2944
89549,11,5,14,   ,   ,1,3,8,2260
89550,11,2,17,   ,   ,2,3,10,2260
89551,11,5,11,008,006,2,1,1,2260
89552,11, ,17,   ,   ,1,3,10,4163
89553,11,4,9,008,011,1,1,1,3388
89554,11,5,7,006,997,2,1,1,3388
89555,11,5,14,006,011,1,1,1,3019
89556,11,3,11,006,002,2,1,1,1563
89557,11,3,14,   ,   ,2,3,5,1920
89558,11,4,13,007,005,1,1,1,1558
89559,11,3,13,007,011,2,1,1,1558
89560,11,5,7,007,004,1,1,1,1558
89561,11,3,6,008,004,1,1,1,1558
89562,11,5,5,008,002,2,1,1,1558
89563,11,6,12,008,006,2,1,1,2473
89564,11,4,13,007,003,1,1,1,2473
89565,11,5,6,   ,   ,2,3,8,2473
89566,11,3,5,   ,   ,1,3,8,2473
89567,11,6,7,008,008,1,1,1,2294
89568,11,6,9,008,004,2,1,1,2294
89569,11, ,1,   ,   ,2,3,9,2294
89570,11,3,17,   ,   ,1,3,10,1986
89571,11,2,16,   ,   ,2,3,10,1986
89572,11,5,11,008,005,1,1,1,1986
89573,11,3,10,008,005,2,1,1,1780
89574,11,6,6,   ,   ,2,3,8,1780
89575,11,3,5,   ,   ,2,3,8,1780
